trade_id,strategy_id,timestamp,entry_price,direction,trigger_context_origen,trigger_context_distancia,Recorrido
20250409_100527_535000_C17200,RangoHistorico_V1.6,2025-04-09 10:05:27.535,17200,Corto,17300.75,100.75,"D0,M18,D200"
20250409_101945_990000_C17200,RangoHistorico_V1.6,2025-04-09 10:19:45.990,17200,Corto,17279.0,79.0,"D0,M12,D18,M190,D82,M281,D203"
20250409_103939_424000_L17200,RangoHistorico_V1.6,2025-04-09 10:39:39.424,17200,Largo,17129.75,70.25,"M0,D6,M694,D200"
20250409_104859_061000_L17300,RangoHistorico_V1.6,2025-04-09 10:48:59.061,17300,Largo,17198.5,101.5,"D0,M25,D87,M294,D200"
20250409_105952_149000_C17300,RangoHistorico_V1.6,2025-04-09 10:59:52.149,17300,Corto,17373.5,73.5,"D0,M1730,D200"
20250409_110001_052000_C17200,RangoHistorico_V1.6,2025-04-09 11:00:01.052,17200,Corto,17300.0,100.0,"D0,M107,D11,M1330,D200"
20250409_110012_266000_C17100,RangoHistorico_V1.6,2025-04-09 11:00:12.266,17100,Corto,17202.75,102.75,"M0,D5,M52,D16,M94,D37,M399,D131,M622,D200"
20250409_110026_152000_L17100,RangoHistorico_V1.6,2025-04-09 11:00:26.152,17100,Largo,17000.25,99.75,"D0,M21,D20,M131,D200"
20250409_110046_442000_C17000,RangoHistorico_V1.6,2025-04-09 11:00:46.442,17000,Corto,17132.75,132.75,"M0,D1,M111,D201"
20250409_110108_801000_L17100,RangoHistorico_V1.6,2025-04-09 11:01:08.801,17100,Largo,16972.25,127.75,"D0,M19,D12,M33,D17,M61,D216"
20250409_110215_544000_C17000,RangoHistorico_V1.6,2025-04-09 11:02:15.544,17000,Corto,17115.25,115.25,"D0,M2,D32,M18,D34,M26,D63,M45,D162,M222,D203"
20250409_110834_285000_C17000,RangoHistorico_V1.6,2025-04-09 11:08:34.285,17000,Corto,17087.0,87.0,"M0,D1,M33,D35,M80,D200"
20250409_111510_010000_L17100,RangoHistorico_V1.6,2025-04-09 11:15:10.010,17100,Largo,16980.0,120.0,"D0,M300,D200"
20250409_111605_709000_C17100,RangoHistorico_V1.6,2025-04-09 11:16:05.709,17100,Corto,17175.0,75.0,"D0,M11,D6,M62,D17,M72,D22,M275,D80,M930,D200"
20250409_112723_246000_L17100,RangoHistorico_V1.6,2025-04-09 11:27:23.246,17100,Largo,17015.5,84.5,"M0,D15,M7,D22,M19,D112,M48,D200"
20250409_113338_458000_C17000,RangoHistorico_V1.6,2025-04-09 11:33:38.458,17000,Corto,17112.0,112.0,"M0,D1,M77,D111,M530,D204"
20250409_114153_651000_C16900,RangoHistorico_V1.6,2025-04-09 11:41:53.651,16900,Corto,17027.75,127.75,"D0,M15,D84,M66,D186,M130,D200"
20250409_114820_655000_L17000,RangoHistorico_V1.6,2025-04-09 11:48:20.655,17000,Largo,16867.5,132.5,"M0,D41,M528,D200"
20250409_114824_714000_L17100,RangoHistorico_V1.6,2025-04-09 11:48:24.714,17100,Largo,16989.75,110.25,"D0,M128,D219"
20250409_114839_465000_C17000,RangoHistorico_V1.6,2025-04-09 11:48:39.465,17000,Corto,17132.0,132.0,"D0,M10,D92,M11,D209"
20250409_120305_122000_L17000,RangoHistorico_V1.6,2025-04-09 12:03:05.122,17000,Largo,16913.75,86.25,"M0,D44,M12,D47,M52,D200"
20250409_121159_934000_L17000,RangoHistorico_V1.6,2025-04-09 12:11:59.934,17000,Largo,16920.0,80.0,"M0,D92,M5,D150,M49,D201"
20250409_124236_937000_L17000,RangoHistorico_V1.6,2025-04-09 12:42:36.937,17000,Largo,16900.25,99.75,"D0,M15,D1,M25,D23,M39,D29,M20424"
20250409_125154_879000_L17100,RangoHistorico_V1.6,2025-04-09 12:51:54.879,17100,Largo,16992.75,107.25,"M0,D1,M1,D22,M20024"
20250409_125521_838000_L17200,RangoHistorico_V1.6,2025-04-09 12:55:21.838,17200,Largo,17094.5,105.5,"M0,D11,M8,D12,M52,D39,M74,D200"
20250409_130006_351000_L17200,RangoHistorico_V1.6,2025-04-09 13:00:06.351,17200,Largo,17117.25,82.75,"D0,M35,D23,M230,D200"
20250409_130203_378000_L17200,RangoHistorico_V1.6,2025-04-09 13:02:03.378,17200,Largo,17121.25,78.75,"M0,D60,M58,D151,M417,D160,M19624"
20250409_130738_647000_L17300,RangoHistorico_V1.6,2025-04-09 13:07:38.647,17300,Largo,17162.25,137.75,"D0,M17,D200"
20250409_130950_413000_C17200,RangoHistorico_V1.6,2025-04-09 13:09:50.413,17200,Corto,17304.25,104.25,"M0,D47,M34,D63,M44,D103,M116,D200"
20250409_132328_186000_C17200,RangoHistorico_V1.6,2025-04-09 13:23:28.186,17200,Corto,17275.0,75.0,"D0,M6,D22,M60,D32,M160,D200"
20250409_133143_954000_L17300,RangoHistorico_V1.6,2025-04-09 13:31:43.954,17300,Largo,17160.0,140.0,"M0,D4,M113,D36,M258,D200"
20250409_133928_141000_L17400,RangoHistorico_V1.6,2025-04-09 13:39:28.141,17400,Largo,17233.0,167.0,"M0,D6,M20,D26,M60,D37,M616,D200"
20250409_134115_173000_L17500,RangoHistorico_V1.6,2025-04-09 13:41:15.173,17500,Largo,17390.75,109.25,"M0,D1,M7,D21,M216,D200"
20250409_134423_013000_C17400,RangoHistorico_V1.6,2025-04-09 13:44:23.013,17400,Corto,17554.0,154.0,"D0,M3,D21,M15,D74,M385,D200"
20250409_134943_591000_L17400,RangoHistorico_V1.6,2025-04-09 13:49:43.591,17400,Largo,17303.75,96.25,"M0,D8,M12,D23,M147,D27,M790,D200"
20250409_135222_391000_L17500,RangoHistorico_V1.6,2025-04-09 13:52:22.391,17500,Largo,17393.25,106.75,"M0,D4,M15,D199,M23,D200"
20250409_140008_056000_L17500,RangoHistorico_V1.6,2025-04-09 14:00:08.056,17500,Largo,17420.5,79.5,"D0,M21,D73,M390,D200"
20250409_140407_891000_C17500,RangoHistorico_V1.6,2025-04-09 14:04:07.891,17500,Corto,17597.5,97.5,"M0,D1,M2,D10,M22,D121,M668,D200"
20250409_140628_801000_C17400,RangoHistorico_V1.6,2025-04-09 14:06:28.801,17400,Corto,17530.25,130.25,"D0,M2,D7,M4,D20,M59,D151,M133,D200"
20250409_141308_763000_C17400,RangoHistorico_V1.6,2025-04-09 14:13:08.763,17400,Corto,17482.0,82.0,"D0,M106,D33,M268,D200"
20250409_142203_480000_C17400,RangoHistorico_V1.6,2025-04-09 14:22:03.480,17400,Corto,17471.5,71.5,"D0,M14,D2,M43,D8,M161,D200"
20250409_142334_642000_L17500,RangoHistorico_V1.6,2025-04-09 14:23:34.642,17500,Largo,17359.75,140.25,"M0,D155,M15,D200"
20250409_142721_211000_C17400,RangoHistorico_V1.6,2025-04-09 14:27:21.211,17400,Corto,17503.75,103.75,"M0,D68,M77,D101,M132,D204"
20250409_143135_631000_L17500,RangoHistorico_V1.6,2025-04-09 14:31:35.631,17500,Largo,17367.0,133.0,"M0,D13,M52,D96,M213,D200"
20250409_144035_788000_C17400,RangoHistorico_V1.6,2025-04-09 14:40:35.788,17400,Corto,17553.25,153.25,"D0,M8,D1,M10,D200"
20250409_144836_732000_C17400,RangoHistorico_V1.6,2025-04-09 14:48:36.732,17400,Corto,17486.25,86.25,"D0,M14,D63,M776,D200"
20250409_145207_880000_C17300,RangoHistorico_V1.6,2025-04-09 14:52:07.880,17300,Corto,17415.75,115.75,"D0,M24,D3,M209,D30,M376,D200"
20250409_150444_435000_L17300,RangoHistorico_V1.6,2025-04-09 15:04:44.435,17300,Largo,17206.0,94.0,"D0,M26,D40,M49,D53,M648,D139,M19224"
20250409_151534_666000_L17400,RangoHistorico_V1.6,2025-04-09 15:15:34.666,17400,Largo,17286.75,113.25,"M0,D11,M14,D13,M176,D60,M248,D200"
20250409_154113_032000_C17300,RangoHistorico_V1.6,2025-04-09 15:41:13.032,17300,Corto,17462.0,162.0,"M0,D1,M29,D3,M139,D200"
20250409_154729_296000_L17400,RangoHistorico_V1.6,2025-04-09 15:47:29.296,17400,Largo,17265.25,134.75,"M0,D20,M40,D127,M149,D200"
20250409_155614_353000_C17300,RangoHistorico_V1.6,2025-04-09 15:56:14.353,17300,Corto,17437.25,137.25,"M0,D5,M12,D58,M32,D59,M42,D115,M74,D200"
20250409_161037_634000_L17400,RangoHistorico_V1.6,2025-04-09 16:10:37.634,17400,Largo,17281.5,118.5,"D0,M4,D1,M5,D5,M7,D32,M9,D55,M18824"
20250409_162729_231000_L17500,RangoHistorico_V1.6,2025-04-09 16:27:29.231,17500,Largo,17386.25,113.75,"M0,D1,M11,D11,M16,D37,M24,D200"
20250409_163514_042000_L17500,RangoHistorico_V1.6,2025-04-09 16:35:14.042,17500,Largo,17429.5,70.5,"M0,D4,M4,D27,M83,D193,M835,D200"
20250409_170202_696000_L17600,RangoHistorico_V1.6,2025-04-09 17:02:02.696,17600,Largo,17451.75,148.25,"M0,D10,M435,D200"
20250409_170227_660000_L17700,RangoHistorico_V1.6,2025-04-09 17:02:27.660,17700,Largo,17598.0,102.0,"D0,M19,D5,M35,D200"
20250409_170732_707000_C17600,RangoHistorico_V1.6,2025-04-09 17:07:32.707,17600,Corto,17708.75,108.75,"D0,M53,D48,M269,D192,M718,D200"
20250409_171844_961000_C17500,RangoHistorico_V1.6,2025-04-09 17:18:44.961,17500,Corto,17648.0,148.0,"M0,D32,M1,D33,M318,D200"
20250409_171859_772000_L17500,RangoHistorico_V1.6,2025-04-09 17:18:59.772,17500,Largo,17420.5,79.5,"D0,M10,D11,M43,D180,M18424"
20250409_171914_576000_L17600,RangoHistorico_V1.6,2025-04-09 17:19:14.576,17600,Largo,17455.0,145.0,"D0,M24,D14,M119,D66,M18024"
20250409_171921_295000_L17700,RangoHistorico_V1.6,2025-04-09 17:19:21.295,17700,Largo,17583.5,116.5,"M0,D36,M11,D39,M17624"
20250409_171926_734000_L17800,RangoHistorico_V1.6,2025-04-09 17:19:26.734,17800,Largo,17690.25,109.75,"M0,D46,M1026,D206"
20250409_171940_229000_L17900,RangoHistorico_V1.6,2025-04-09 17:19:40.229,17900,Largo,17788.5,111.5,"D0,M18,D24,M20,D31,M626,D222"
20250409_171951_916000_L18000,RangoHistorico_V1.6,2025-04-09 17:19:51.916,18000,Largo,17892.25,107.75,"D0,M149,D99,M226,D220"
20250409_172006_895000_C17900,RangoHistorico_V1.6,2025-04-09 17:20:06.895,17900,Corto,18056.5,156.5,"M0,D2,M22,D53,M606,D200"
20250409_172008_820000_C17800,RangoHistorico_V1.6,2025-04-09 17:20:08.820,17800,Corto,17913.25,113.25,"D0,M68,D24,M206,D207"
20250409_172013_986000_L17900,RangoHistorico_V1.6,2025-04-09 17:20:13.986,17900,Largo,17748.5,151.5,"D0,M12,D43,M17,D258"
20250409_172021_631000_C17800,RangoHistorico_V1.6,2025-04-09 17:20:21.631,17800,Corto,17904.25,104.25,"M0,D224"
20250409_172023_918000_L17900,RangoHistorico_V1.6,2025-04-09 17:20:23.918,17900,Largo,17800.0,100.0,"D0,M26,D74,M103,D237"
20250409_172037_580000_C17800,RangoHistorico_V1.6,2025-04-09 17:20:37.580,17800,Corto,17925.75,125.75,"M0,D78,M160,D417"
20250409_172042_575000_L17900,RangoHistorico_V1.6,2025-04-09 17:20:42.575,17900,Largo,17760.0,140.0,"D0,M72,D127,M5947,D200"
20250409_172048_645000_L18000,RangoHistorico_V1.6,2025-04-09 17:20:48.645,18000,Largo,17868.25,131.75,"D0,M1280,D85,M5547,D200"
20250409_172049_827000_L18100,RangoHistorico_V1.6,2025-04-09 17:20:49.827,18100,Largo,18000.0,100.0,"M0,D48,M63,D152,M880,D200"
20250409_172110_595000_L18200,RangoHistorico_V1.6,2025-04-09 17:21:10.595,18200,Largo,18062.0,138.0,"M0,D141,M480,D211"
20250409_172128_091000_L18300,RangoHistorico_V1.6,2025-04-09 17:21:28.091,18300,Largo,18164.75,135.25,"M0,D120,M80,D200"
20250409_172142_584000_C18200,RangoHistorico_V1.6,2025-04-09 17:21:42.584,18200,Corto,18320.0,120.0,"D0,M66,D330"
20250409_172147_634000_C18200,RangoHistorico_V1.6,2025-04-09 17:21:47.634,18200,Corto,18282.75,82.75,"M0,D343"
20250409_172204_555000_C18200,RangoHistorico_V1.6,2025-04-09 17:22:04.555,18200,Corto,18298.0,98.0,"D0,M80,D16,M885,D200"
20250409_172211_197000_C18100,RangoHistorico_V1.6,2025-04-09 17:22:11.197,18100,Corto,18204.0,104.0,"M0,D61,M485,D200"
20250409_172221_369000_C18000,RangoHistorico_V1.6,2025-04-09 17:22:21.369,18000,Corto,18114.75,114.75,"M0,D2,M85,D213"
20250409_172224_909000_L18100,RangoHistorico_V1.6,2025-04-09 17:22:24.909,18100,Largo,17978.75,121.25,"M0,D54,M5,D237"
20250409_172254_004000_L18200,RangoHistorico_V1.6,2025-04-09 17:22:54.004,18200,Largo,18037.25,162.75,"M0,D4,M7,D5,M8,D10,M22,D13,M4747,D200"
20250409_172301_507000_L18300,RangoHistorico_V1.6,2025-04-09 17:23:01.507,18300,Largo,18196.75,103.25,"M0,D48,M22,D138,M4347,D200"
20250409_172349_178000_L18400,RangoHistorico_V1.6,2025-04-09 17:23:49.178,18400,Largo,18265.5,134.5,"M0,D16,M141,D204"
20250409_172453_496000_L18400,RangoHistorico_V1.6,2025-04-09 17:24:53.496,18400,Largo,18300.25,99.75,"M0,D57,M15,D107,M1542,D148,M3947,D200"
20250409_172520_296000_L18500,RangoHistorico_V1.6,2025-04-09 17:25:20.296,18500,Largo,18373.25,126.75,"D0,M25,D6,M308,D8,M1142,D200"
20250409_172551_695000_C18500,RangoHistorico_V1.6,2025-04-09 17:25:51.695,18500,Corto,18577.0,77.0,"M0,D12,M8,D200"
20250409_172622_300000_L18600,RangoHistorico_V1.6,2025-04-09 17:26:22.300,18600,Largo,18498.0,102.0,"M0,D32,M20,D61,M742,D200"
20250409_172705_971000_L18700,RangoHistorico_V1.6,2025-04-09 17:27:05.971,18700,Largo,18584.75,115.25,"M0,D4,M77,D61,M342,D200"
20250409_172800_554000_C18700,RangoHistorico_V1.6,2025-04-09 17:28:00.554,18700,Corto,18785.5,85.5,"M0,D19,M9,D30,M19,D39,M1348,D200"
20250409_172815_322000_C18600,RangoHistorico_V1.6,2025-04-09 17:28:15.322,18600,Corto,18709.75,109.75,"M0,D9,M948,D200"
20250409_172827_440000_C18500,RangoHistorico_V1.6,2025-04-09 17:28:27.440,18500,Corto,18602.25,102.25,"M0,D7,M4,D33,M108,D67,M350,D210"
20250409_172906_052000_L18500,RangoHistorico_V1.6,2025-04-09 17:29:06.052,18500,Largo,18412.5,87.5,"M0,D1,M18,D34,M220,D201"
20250409_172943_836000_C18400,RangoHistorico_V1.6,2025-04-09 17:29:43.836,18400,Corto,18555.0,155.0,"M0,D24,M148,D207"
20250409_173033_614000_C18400,RangoHistorico_V1.6,2025-04-09 17:30:33.614,18400,Corto,18475.75,75.75,"D0,M7,D43,M19,D60,M68,D200"
20250409_173103_753000_L18500,RangoHistorico_V1.6,2025-04-09 17:31:03.753,18500,Largo,18383.0,117.0,"D0,M9,D60,M226,D129,M1597,D175,M3547,D200"
20250409_173154_718000_L18600,RangoHistorico_V1.6,2025-04-09 17:31:54.718,18600,Largo,18467.75,132.25,"M0,D25,M20,D37,M155,D200"
20250409_173229_442000_L18600,RangoHistorico_V1.6,2025-04-09 17:32:29.442,18600,Largo,18519.25,80.75,"D0,M6,D17,M10,D68,M199,D117,M1197,D200"
20250409_173438_312000_L18700,RangoHistorico_V1.6,2025-04-09 17:34:38.312,18700,Largo,18570.75,129.25,"M0,D14,M106,D29,M797,D200"
20250409_173523_161000_L18800,RangoHistorico_V1.6,2025-04-09 17:35:23.161,18800,Largo,18692.75,107.25,"M0,D13,M397,D200"
20250409_173607_193000_C18800,RangoHistorico_V1.6,2025-04-09 17:36:07.193,18800,Corto,18899.25,99.25,"D0,M587,D160,M1375,D200"
20250409_173652_494000_C18700,RangoHistorico_V1.6,2025-04-09 17:36:52.494,18700,Corto,18800.0,100.0,"D0,M17,D32,M187,D200"
20250409_173721_581000_L18800,RangoHistorico_V1.6,2025-04-09 17:37:21.581,18800,Largo,18653.25,146.75,"D0,M11,D55,M160,D200"
20250409_173827_491000_C18700,RangoHistorico_V1.6,2025-04-09 17:38:27.491,18700,Corto,18840.0,140.0,"M0,D10,M30,D60,M45,D101,M975,D200"
20250409_173929_796000_C18600,RangoHistorico_V1.6,2025-04-09 17:39:29.796,18600,Corto,18725.25,125.25,"M0,D11,M48,D126,M556,D200"
20250409_174016_611000_C18500,RangoHistorico_V1.6,2025-04-09 17:40:16.611,18500,Corto,18631.5,131.5,"M0,D30,M87,D130,M156,D204"
20250409_174104_241000_L18600,RangoHistorico_V1.6,2025-04-09 17:41:04.241,18600,Largo,18461.0,139.0,"M0,D11,M220,D200"
20250409_174423_595000_C18500,RangoHistorico_V1.6,2025-04-09 17:44:23.595,18500,Corto,18655.0,155.0,"D0,M23,D1,M39,D3,M175,D200"
20250409_174610_811000_L18600,RangoHistorico_V1.6,2025-04-09 17:46:10.811,18600,Largo,18456.25,143.75,"M0,D4,M11,D15,M3147,D200"
20250409_174636_321000_L18700,RangoHistorico_V1.6,2025-04-09 17:46:36.321,18700,Largo,18596.25,103.75,"M0,D5,M12,D45,M155,D200"
20250409_174933_110000_C18700,RangoHistorico_V1.6,2025-04-09 17:49:33.110,18700,Corto,18799.75,99.75,"D0,M8,D17,M28,D151,M56,D154,M338,D200"
20250409_175205_912000_L18700,RangoHistorico_V1.6,2025-04-09 17:52:05.912,18700,Largo,18615.5,84.5,"D0,M174,D200"
20250409_175711_864000_L18800,RangoHistorico_V1.6,2025-04-09 17:57:11.864,18800,Largo,18633.0,167.0,"M0,D68,M818,D200"
20250409_180000_659000_L18900,RangoHistorico_V1.6,2025-04-09 18:00:00.659,18900,Largo,18783.0,117.0,"M0,D1,M4,D12,M20,D13,M380,D190,M418,D200"
20250409_180210_221000_C18900,RangoHistorico_V1.6,2025-04-09 18:02:10.221,18900,Corto,18995.0,95.0,"D0,M5,D6,M12,D25,M20,D132,M24,D200"
20250409_180321_174000_C18900,RangoHistorico_V1.6,2025-04-09 18:03:21.174,18900,Corto,18976.5,76.5,"D0,M3,D2,M6,D28,M190,D200"
20250409_180408_732000_L19000,RangoHistorico_V1.6,2025-04-09 18:04:08.732,19000,Largo,18852.5,147.5,"M0,D3,M18,D200"
20250409_180531_558000_C18900,RangoHistorico_V1.6,2025-04-09 18:05:31.558,18900,Corto,19004.5,104.5,"M0,D35,M41,D41,M67,D71,M98,D110,M626,D200"
20250409_180801_614000_C18800,RangoHistorico_V1.6,2025-04-09 18:08:01.614,18800,Corto,18927.5,127.5,"D0,M19,D9,M25,D23,M226,D200"
20250409_181107_262000_L18900,RangoHistorico_V1.6,2025-04-09 18:11:07.262,18900,Largo,18743.5,156.5,"M0,D97,M217,D200"
20250409_181746_729000_L18900,RangoHistorico_V1.6,2025-04-09 18:17:46.729,18900,Largo,18813.25,86.75,"M0,D2,M11,D8,M12,D181,M316,D200"
20250409_181941_271000_C18900,RangoHistorico_V1.6,2025-04-09 18:19:41.271,18900,Corto,18979.0,79.0,"D0,M22,D8,M204,D46,M254,D200"
20250409_182400_844000_L19000,RangoHistorico_V1.6,2025-04-09 18:24:00.844,19000,Largo,18836.5,163.5,"M0,D1,M13,D4,M63,D12,M104,D108,M449,D200"
20250409_182802_071000_L19100,RangoHistorico_V1.6,2025-04-09 18:28:02.071,19100,Largo,18973.0,127.0,"M0,D6,M3,D10,M49,D200"
20250409_183018_555000_L19100,RangoHistorico_V1.6,2025-04-09 18:30:18.555,19100,Largo,19028.0,72.0,"M0,D1,M11,D10,M15,D41,M46,D200"
20250409_183357_177000_C19000,RangoHistorico_V1.6,2025-04-09 18:33:57.177,19000,Corto,19111.5,111.5,"M0,D9,M1,D10,M17,D72,M240,D200"
20250409_184308_350000_C18900,RangoHistorico_V1.6,2025-04-09 18:43:08.350,18900,Corto,19062.25,162.25,"D0,M4,D1,M40,D141,M390,D200"
20250409_184822_244000_L18900,RangoHistorico_V1.6,2025-04-09 18:48:22.244,18900,Largo,18802.5,97.5,"M0,D5,M128,D149,M340,D200"
20250409_185320_424000_C18900,RangoHistorico_V1.6,2025-04-09 18:53:20.424,18900,Corto,18985.0,85.0,"M0,D3,M3,D5,M11,D19,M216,D43,M723,D200"
20250409_185903_063000_C18800,RangoHistorico_V1.6,2025-04-09 18:59:03.063,18800,Corto,18910.75,110.75,"M0,D14,M6,D16,M149,D22,M323,D200"
20250409_190205_083000_L18800,RangoHistorico_V1.6,2025-04-09 19:02:05.083,18800,Largo,18719.25,80.75,"M0,D4,M8,D44,M2347,D200"
20250409_190507_619000_L18900,RangoHistorico_V1.6,2025-04-09 19:05:07.619,18900,Largo,18789.0,111.0,"M0,D5,M92,D200"
20250409_190943_576000_L18900,RangoHistorico_V1.6,2025-04-09 19:09:43.576,18900,Largo,18813.25,86.75,"M0,D8,M44,D48,M1947,D200"
20250409_191332_201000_L19000,RangoHistorico_V1.6,2025-04-09 19:13:32.201,19000,Largo,18888.0,112.0,"D0,M2,D7,M8,D127,M160,D170,M1547,D200"
20250409_192015_664000_L19100,RangoHistorico_V1.6,2025-04-09 19:20:15.664,19100,Largo,18957.5,142.5,"M0,D3,M3,D131,M1147,D200"
20250409_192557_403000_L19200,RangoHistorico_V1.6,2025-04-09 19:25:57.403,19200,Largo,19067.25,132.75,"M0,D29,M3,D45,M16,D200"
20250409_193059_886000_L19200,RangoHistorico_V1.6,2025-04-09 19:30:59.886,19200,Largo,19129.25,70.75,"M0,D16,M284,D200"
20250409_193356_664000_C19200,RangoHistorico_V1.6,2025-04-09 19:33:56.664,19200,Corto,19271.0,71.0,"D0,M4,D35,M70,D142,M321,D200"
20250409_193905_341000_L19200,RangoHistorico_V1.6,2025-04-09 19:39:05.341,19200,Largo,19119.75,80.25,"M0,D7,M6,D22,M22,D38,M127,D200"
20250409_195000_286000_L19300,RangoHistorico_V1.6,2025-04-09 19:50:00.286,19300,Largo,19142.25,157.75,"M0,D5,M20,D25,M347,D200"
20250409_195604_417000_C19300,RangoHistorico_V1.6,2025-04-09 19:56:04.417,19300,Corto,19386.75,86.75,"M0,D8,M284,D200"
20250409_195741_214000_L19300,RangoHistorico_V1.6,2025-04-09 19:57:41.214,19300,Largo,19229.0,71.0,"D0,M4,D1,M6,D22,M11,D32,M83,D200"
20250409_201836_467000_L19300,RangoHistorico_V1.6,2025-04-09 20:18:36.467,19300,Largo,19229.25,70.75,"M0,D1,M7,D25,M16,D28,M112,D131,M236,D200"
20250409_235215_736000_C19300,RangoHistorico_V1.6,2025-04-09 23:52:15.736,19300,Corto,19383.5,83.5,"M0,D7,M20,D10,M45,D144,M6400,D200"
20250410_003520_507000_C19200,RangoHistorico_V1.6,2025-04-10 00:35:20.507,19200,Corto,19336.0,136.0,"D0,M6,D2,M127,D73,M225,D200"
20250410_011433_368000_C19200,RangoHistorico_V1.6,2025-04-10 01:14:33.368,19200,Corto,19279.0,79.0,"D0,M150,D19,M5124,D200"
20250410_030000_990000_C19100,RangoHistorico_V1.6,2025-04-10 03:00:00.990,19100,Corto,19204.75,104.75,"M0,D4,M16,D34,M105,D59,M523,D200"
20250410_034259_849000_C19000,RangoHistorico_V1.6,2025-04-10 03:42:59.849,19000,Corto,19114.75,114.75,"M0,D1,M123,D200"
20250410_054715_535000_L19100,RangoHistorico_V1.6,2025-04-10 05:47:15.535,19100,Largo,18969.25,130.75,"M0,D3,M4,D26,M19,D33,M255,D149,M346,D200"
20250410_071842_423000_C19100,RangoHistorico_V1.6,2025-04-10 07:18:42.423,19100,Corto,19186.5,86.5,"M0,D12,M1,D47,M35,D85,M4724,D500"
20250410_073127_255000_C19000,RangoHistorico_V1.6,2025-04-10 07:31:27.255,19000,Corto,19121.25,121.25,"D0,M29,D26,M61,D42,M4324,D900"
20250410_074040_003000_C18900,RangoHistorico_V1.6,2025-04-10 07:40:40.003,18900,Corto,19010.5,110.5,"M0,D21,M11,D78,M34,D160,M139,D200"
20250410_075920_726000_C18900,RangoHistorico_V1.6,2025-04-10 07:59:20.726,18900,Corto,18987.5,87.5,"M0,D63,M28,D200"
20250410_083300_603000_C18800,RangoHistorico_V1.6,2025-04-10 08:33:00.603,18800,Corto,18960.5,160.5,"D0,M8,D121,M386,D200"
20250410_083419_689000_L18800,RangoHistorico_V1.6,2025-04-10 08:34:19.689,18800,Largo,18703.5,96.5,"D0,M2,D91,M315,D199,M817,D200"
20250410_085431_693000_C18800,RangoHistorico_V1.6,2025-04-10 08:54:31.693,18800,Corto,18878.75,78.75,"M0,D12,M12,D15,M145,D58,M199,D203"
20250410_093649_526000_L18900,RangoHistorico_V1.6,2025-04-10 09:36:49.526,18900,Largo,18750.25,149.75,"M0,D4,M10,D17,M20,D200"
20250410_100658_405000_L18900,RangoHistorico_V1.6,2025-04-10 10:06:58.405,18900,Largo,18822.0,78.0,"M0,D5,M1,D66,M417,D200"
20250410_104040_238000_L19000,RangoHistorico_V1.6,2025-04-10 10:40:40.238,19000,Largo,18883.5,116.5,"D0,M17,D200"
20250410_105311_872000_C18900,RangoHistorico_V1.6,2025-04-10 10:53:11.872,18900,Corto,19004.25,104.25,"D0,M39,D1,M115,D128,M131,D200"
20250410_123001_069000_L18900,RangoHistorico_V1.6,2025-04-10 12:30:01.069,18900,Largo,18805.25,94.75,"M0,D48,M300,D200"
20250410_123012_873000_C18900,RangoHistorico_V1.6,2025-04-10 12:30:12.873,18900,Corto,18975.0,75.0,"D0,M12,D17,M337,D204"
20250410_123028_189000_L18900,RangoHistorico_V1.6,2025-04-10 12:30:28.189,18900,Largo,18815.75,84.25,"M0,D23,M348,D200"
20250410_123533_474000_C18900,RangoHistorico_V1.6,2025-04-10 12:35:33.474,18900,Corto,18987.0,87.0,"M0,D24,M26,D32,M3924,D1300"
20250410_124054_949000_C18800,RangoHistorico_V1.6,2025-04-10 12:40:54.949,18800,Corto,18908.0,108.0,"M0,D1,M184,D141,M267,D200"
20250410_132416_772000_L18900,RangoHistorico_V1.6,2025-04-10 13:24:16.772,18900,Largo,18733.25,166.75,"D0,M10,D200"
20250410_132807_835000_C18800,RangoHistorico_V1.6,2025-04-10 13:28:07.835,18800,Corto,18902.5,102.5,"M0,D50,M124,D158,M232,D200"
20250410_133520_827000_C18800,RangoHistorico_V1.6,2025-04-10 13:35:20.827,18800,Corto,18871.5,71.5,"M0,D9,M1,D14,M8,D76,M41,D160,M257,D200"
20250410_134245_404000_C18700,RangoHistorico_V1.6,2025-04-10 13:42:45.404,18700,Corto,18858.0,158.0,"M0,D17,M33,D64,M81,D200"
20250410_134621_088000_L18800,RangoHistorico_V1.6,2025-04-10 13:46:21.088,18800,Largo,18679.75,120.25,"M0,D4,M26,D28,M41,D97,M86,D105,M109,D191,M200,D200"
20250410_135652_733000_C18700,RangoHistorico_V1.6,2025-04-10 13:56:52.733,18700,Corto,18850.0,150.0,"M0,D17,M3,D47,M6,D149,M526,D200"
20250410_140119_132000_C18600,RangoHistorico_V1.6,2025-04-10 14:01:19.132,18600,Corto,18737.25,137.25,"D0,M8,D1,M30,D20,M60,D200"
20250410_140619_551000_L18700,RangoHistorico_V1.6,2025-04-10 14:06:19.551,18700,Largo,18585.0,115.0,"M0,D1,M16,D200"
20250410_141155_412000_C18600,RangoHistorico_V1.6,2025-04-10 14:11:55.412,18600,Corto,18704.0,104.0,"M0,D3,M5,D4,M7,D5,M8,D8,M17,D53,M126,D200"
20250410_142330_122000_L18700,RangoHistorico_V1.6,2025-04-10 14:23:30.122,18700,Largo,18568.5,131.5,"D0,M10,D58,M32,D87,M166,D200"
